,title,brand,model,price,rating,review_num,operating_system,battery_life,screen_size,dimensions,Hard_Drive_Capacity,Processor Type,Processor Speed,RAM Memory
882,"Skins Decals for Asus Chromebook 12.5"" Flip C302CA Laptop Vinyl Wrap / Abstract Patterns Blue tan",Itsaskin,asuschromebook12.5-105-128,9.95,0,0,Chrome OS,,"12.5\""",,,,,
883,"2019 HP Chromebook X360 Convertible 11.6? HD Touchscreen 2-in-1 Tablet Laptop Computer, Intel Celeron N3350 up to 2.4GHz, 4GB",HP,MODNXA045O381A,274.65,0,0,,,,,,,,
884,"Acer Notebook 11.6"" Intel Celeron 1.10GHz 4GB Ram 32GB Flash CHROME OS | Manufacturer Refurbished",Acer,R751T-C4XP-US,199.99,0,0,Chrome OS,10 Hour,11.60 in,,32.00 GB,Celeron N3350,1.10 GHz,4.00 GB
885,"Manufacturer Refurbished Acer 11.6"" Intel Celeron 1.60 GHz 4 GB Ram 32 GB SSD Chrome OS|CB5-132T-C18Y",Acer,CB5-132T-C18Y,169.99,5,1,Chrome OS,3.00 h,11.60 in,,32.00 GB,Intel Celeron,1.60 GHz,4.00 GB
886,"Samsung Chromebook 3 XE500C13K - Celeron N3060 / 1.6 GHz - Chrome OS - 2 GB RAM - 16 GB eMMC - 11.6""",Samsung Chromebook,,259.99,0,0,Chrome OS,,,,,,,2 GB
887,"Newest Flagship Acer R11 11.6"" IPS HD 2-in-1 Convertible Touchscreen Chromebook - Intel Quad-Core N3160 1.6GHz, 4GB RAM, 32GB",Acer,Acer R11B076T3QKJ7,329.99,0,0,,,,,,,,
888,"Acer Chromebook C910-C453 - 15.6"" - Celeron 3205U - 4 GB RAM - 16 GB SSD - US",Acer,NX.EF3AA.003,308.50,4.2,6,Chrome OS,8 h,"15.6""",,16 GB,Intel 3205U Celeron Dual-core (2 Core),1.5 GHz,4 GB
889,"HP 11 G2 (J2L80UA#ABA) 11.6"" Chromebook - Samsung Exynos 5250 (1.70 GHz), 2 GB Memory, 16 GB SSD - Chrome OS (Refurbished, Scratches & Dents)",HP,,79.99,0,0,Chrome OS,,"11.6\""",,16 GB,,,
890,"Lenovo Flex 5 2-in-1 Laptop: Core i7-8550U, 512GB SSD, 16GB RAM, 15.6"" Full HD Touch Display",Lenovo,,922.89,4.5,1254,,,,,,,,
891,"HP 14 Series 14"" Laptop AMD A4 4GB RAM 500GB HD - AMD A4-912 + Office 365 Bundle",HP,5TW16UA#ABA+QQ2-00728,330.66,0,0,Windows 10,,,,,AMD A4-9125,,
892,Refurbished Dell Latitude E6330 Laptop  i7 Dual-Core 8GB 500GB Win 10 Pro B v.AA,Dell,E6330,277.00,0,0,Windows 10,,13.3 Inches,,500 GB,Intel Core i7,2.90 Gigahertz,8 Gigabytes
893,"Dell Latitude 15.6"" Laptop Computer with Intel Core i5 2.5GHz Processor 8GB 320GB HD DVD Wifi Windows 10 - Refurbished",Dell,latitude,234.00,0,0,Windows 10,,15.6 in,,320.00 GB,Intel Core i5,2.50 GHz,8.00 GB
894,"Refurbished Lenovo T450 14"" Laptop with Intel Core i5-5300U 2.3GHz Processor, 8GB Memory, 1TB Hard Drive, Webcam, Win 10 Home (64-bit)",Lenovo,T450,485.95,0,0,Windows 10,1 h,14 in,,1000 GB,Intel Core i5,,8 GB
895,Refurbished Lenovo ThinkPad T420 i7 2.8GHz 4GB 500GB DRW Windows 10 Pro 64 Laptop CAM,Lenovo,Thinkpad T420,253.65,3,2,,,,,,,,
896,"Refurbished Dell E6430 14.0"" Laptop, Windows 10 Pro, Intel Core i5-3210M Processor, 4GB RAM, 120GB Solid State Drive",Dell,Dell Latitude E6430,211.00,4,1,Windows 10,,"14.0""",17.75 x 14.88 x 4.50 Inches,120 GB,Intel Core i5,"2.50 GHz, with a Max Turbo Speed of 3.10 GHz",4 GB
897,"Refurbished - Dell Optiplex Desktop Computer 3.3 GHz Core i3 Tower PC, 8GB, 160GB HDD, Windows 10 x64, 22"" Dual Monitor , USB Mouse & Keyboard",Dell,L_02681,338.34,0,0,Windows 10,,"22.00""",,160.00 GB,Intel Core i3,3.30 GHz,8.00 GB
898,Refurbished Lenovo ThinkPad T510 i5 2.5GHz 4GB 320GB DRW Windows 10 Pro 64 Laptop Computer B,Lenovo,Thinkpad T510,217.66,5,2,,,,,,,,
899,"Refurbished HP 14"" ProBook 6475B Laptop PC with AMD A6-4400M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",HP,6475B,200.00,0,0,Windows 10,,"14.0""",13.30 x 9.11 x 1.34 Inches,320 GB,AMD A-Series,2.70 GHz,4 GB
900,"Refurbished HP EliteBook Folio 9470M 14"" Laptop, Windows 10 Home, Intel Core i5-3427U Processor, 8GB RAM, 320GB Hard Drive",HP,Folio 9470M,229.96,4,14,Windows 10,1 hour,"14""",13.30 x 0.75 x 9.00 Inches,320 GB,Intel Core i5 - 3rd Generation,1.80 GHz,8 GB
901,"EVOO 11.6"" Ultra Thin Laptop, FHD, Tuned by THX Display, 32GB Storage, 4GB Memory, Mini HDMI, Front Camera, Windows 10 Home, Black - Includes Office 365 Personal for One Year",EVOO,,169.00,3.9,15,Windows 10,,"11.6""",,32 GB,Intel Celeron,,4 GB
902,Refurbished HP Chromebook 11 G4 11.6 Chromebook - Intel Celeron N2840 Dual-core (2 Core) 2.16 GHz - Black P0B79UT#ABA,HP,11 G4,78.99,0,0,Chrome OS,,"11.6""",,,Intel Celeron,2.16 GHz,2 GB
903,Acer Aspire 7 Laptop Intel Core i7-8750H 2.20GHz 16GB Ram 256GB SSD Win 10 Home,Acer,A717-72G-700J,849.99,0,0,Windows 10,,17.30 in,,256.00 GB,Intel Core i7,2.20 GHz,16.00 GB
904,"HP OMEN 15-dc1052nr 15.6"" Full HD 144Hz IPS Anti-Glare Gaming Laptop Computer - Black Intel Core i7-9750H 2.6GHz; NVIDIA GeForce RTX 2060 6GB GDDR6; 16GB Memory; 512GB SSD",HP,OMEN 15-dc1052nr,1329.99,0,0,Windows 10,4.5 h,15.6 in,,512 GB,Intel Core i7-9750H Processor 2.6GHz,2600 GHz,16 GB
905,"Lenovo ThinkCentre M820z 21.5"" Full HD AIO Computer i5-9400 8GB 256GB SSD W10P",Lenovo,10SC003AUS,965.15,0,0,Windows 10 Pro (English),,,,,Intel i5-9400,,
906,"Apple MacBook Pro 15.4"" MJLQ2LL/A Mid 2015 Silver - Intel Core i7-4980HQ 2.8GHz - 16GB RAM - 1TB SSD (Certified Refurbished)",Apple,,824.99,5,2,,,15.4 in,,1.0 TB,,,16 GB
907,"Apple MacBook Pro (16-inch, 16GB RAM, 512GB Storage) - Space Gray (Renewed)",Apple,,2147.31,0,0,,,,,,,,
908,"Refurbished HP Stream 11-ah013wm, 11.6"", Intel N3060, Intel HD Graphics, 32GB SDD, 4GB RAM, WIN 10S",HP,11-AH013WM,174.23,1,3,Windows 10 Home in S mode,10.25 h,11.6 in,11.70 x 8.20 x 0.60 Inches,32 GB,Intel Celeron Processor N3060,1.6 GHz,4 GB
909,"HP Stream Laptop 14-ds0070nr, AMD Dual-Core A4-9120e, 4GB DDR4, 64GB eMMC, AMD Radeon R3 Graphics, Windows 10 Home in S mode, Diamond White and Dove Silver",HP,14-DS0070NR,258.17,4,2,Windows 10 Home in S mode,8.25 hours,14.00 in,8.90 x 13.30 x 0.70 Inches,64.00 GB,AMD Dual-Core A4-9120e,1.50 GHz,4.00 GB
910,"REFURBISHED - Dell Flagship Alienware Gaming Laptop 13.3"" QHD+ (3200 x 1800) Tou",Alienware,,999.00,0,0,,,"13.3""",,,,,
911,REFURBISHED Alienware 15 ANW15-1421SLV 15.6-Inch Gaming Laptop [Discontinued By Manufacturer],Alienware,ANW15-1421SLV,999.00,0,0,,,"15.6""",,,,,
912,"REFURBISHED Alienware 14 ALW14-1250sLV 14-Inch Gaming Laptop (i5-4200M, 8GB Memory, 750GB Hard Drive, Windows 7 Home 64-bit) [Discontinued By Manufacturer]",Alienware,ALW14-1250SLV,999.00,0,0,"Windows 7, Windows",,"14""",,750 GB,"Intel Core i5, Intel Core i5 - 4th Generation",,8 GB
913,"REFURBISHED Dell XPS 15 15.6-Inch Full HD Laptop (Intel Core i7-6700HQ Quad Core Processor, 8GB RAM, 256GB Solid State Drive, Windows 10 Home)",Dell,,999.00,0,0,Windows,,"15.6\""",,,,,8 GB
914,Refurbished Dell Alienware 15 R2 Intel Core i7-6700HQ X4 2.6GHz 8GB 1TB 15.6'' Win10 (Black),Alienware,,999.89,0,0,"Windows, Windows 10",,"15.6""",,1 TB,"Intel Core i7, Intel Core i7 - 6th Generation",,8 GB
915,"Refurbished Alienware 14 ALW14-1250sLV 14-Inch Gaming Laptop (i5-4200M, 8GB Memory",Alienware,ALW14-1250SLV,999.89,0,0,Windows 7,,"14""",,750 GB,"Intel Core i5, Intel Core i5 - 4th Generation",,8 GB
916,"Refurbished Dell Flagship Alienware Gaming Laptop 13.3"" Intel Core i5 4210U 1.7Ghz",Alienware,,999.95,0,0,Windows 10,,"13.3""",,1 TB,"Intel Core i5, Intel Core i5 - 4th Generation",1 Ghz,16 GB
917,"Lenovo 80VR0064US Legion Y720 15.6"" FHD i7-7700HQ 2.8GHz NVIDIA GeForce GTX 1060 6GB 8GB RAM 256GB SSD Win 10 Home Black",Lenovo,VIPRB-80VR0064US,1005.00,0,0,Windows 10,5 hours,"15.6""",14.96 x 10.90 x 1.14 Inches,256 GB,"Intel Core i7 - 7th Generation, Intel Core i7",2.80 GHz,8 GB
918,"Lenovo Legion Y530 Gaming Laptop, 15.6"" FHD Display, Intel 6-Core i7-8750H Upto 4.1GHz, 16GB RAM, 128GB SSD, GTX 1050 Ti 4GB, HDMI, MiniDP, Backlit Keys, Wi-Fi, Bluetooth, Windows 10 Pro",Lenovo,Y530i787105T16128P,1019.99,0,0,,,,,,,,
919,REFURBISHED Dell M6800 Gaming Laptop Core i7 2.7GHz Quad Core 16GB Memory 2 x 500GB Hard Drive Nvidia Graphics Windows 10 Home,Dell,M6800,1024.00,0,0,Windows 10,,,,1 TB,Intel Core i7,,16 GB
920,"LG 14"" Gram Ultra-Light Laptop with Intel Core i7 8565U 8th Gen (14Z990-R.AAS7U1) with Office 365 Personal",LG,,1196.99,0,0,,,,,,,,
921,"Acer Flagship chromebook with intel processor (13.3 inch | FHD | Touchscreen, M8173C | 4G | 32G SSD)- Manufacturer Certified Refurbished",Acer,,262.88,0,0,Chrome OS,,13.3 in,,32 GB,MediaTek_MT8127,21 Hz,4 GB
922,Acer Swift 5 Pro SF514-52TP-84C9 Notebook Swift 5 Pro Notebook,Acer,,1187.00,0,0,,,14.00 Inches,,,,1.8 Gigahertz,16 Gigabytes
923,"ASUS Vivobook Flip Laptop 14, Intel Core i7-8550U 1.8GHz, 256GB SSD, 8GB RAM, TP412UA-DB71T",ASUS,TP412UA-DB71T,903.34,0,0,"Windows 10 (64bit), Windows 10",10 h,14 in,8.80 x 12.90 x 11.00 Inches,256.00 GB,"Intel Core i7, Intel Core i7-8550U",1.80 GHz,8.00 GB
924,"Lenovo - Yoga C630 2-in-1 15.6"" Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 128GB eMMC Flash Memory - Midnight Blue Laptop Notebook PC Computer 81JX0000US",Lenovo,,651.11,0,0,Chrome OS,,"15.6""",,,,1.60 GHz,8 GB
925,"Lenovo 81TF0000US 13.9"" Touchscreen 2 in 1 Notebook - Intel Core i5-8250U - 8GB RAM - 256GB SSD - Platinum",Lenovo,81TF0000US,637.59,0,0,Windows 10,9 Hour,13.9 in,,256 GB,Intel Core i5,1.6 GHz,8 GB
926,"GRADE B Refurbished Dell E7250 12.5"" Laptop with Intel Core i7-5600U 2.6GHz, 8GB RAM, 256GB SSD, Win 10 Pro 64-bit",Dell,E7250,289.99,0,0,Windows 10,,12.50 in,,256 GB,,,8 GB
927,"Dell Chromebook 11 5190 Celeron N3350 1.1GHz 4GB 32GB ac BT WC 11.6"" HD MT Chrome OS",Dell,FK9M0,484.03,0,0,Chrome OS,,11.60 in,,32 GB,Intel Celeron,1.1 GHz,4 GB
928,Dell i5482-7137GRY 2-in-1 Notebook - Intel Core i7-8565U - 8GB DDR4 - 256GB - Intel UHD Graphics 620 - Windows 10 Home - Gray,Dell,I54827137GRYFGI,863.99,0,0,Windows 10,,14.00 in,,256.00 GB,Intel UHD Graphics 620,1.80 GHz,8.00 GB
929,"HP Spectre X360 15.6"" 4K Touchscreen Laptop i7-8550U 16GB/512GB SSD MX150 Refurb",HP,15-bl112dx,1252.43,0,0,Windows 10,12.75 hours,"15.6\""",20.40 x 12.30 x 3.10 Inches,512 GB,Intel Core i7,1.80 GHz,16 GB
930,"HP X360 15t Premium Convertile 2-in-1 Home and Business Laptop (Intel i5, 8GB RAM, 128GB Sata SSD, 15.6"" FHD 1920x1080 Touchscreen,WiFi, Win 10 Home) Two Year Warranty and Accidential Damage",HP,,789.00,0,0,Windows,,15.6 in,,,7th Generation Intel Core i5-7200U,2.5 GHz,
931,"Acer Spin 3 SP314-53N-53SH 14"" Touchscreen 2 in 1 Notebook - 1920 x 1080 - Core i5 i5-8265U - 8 GB RAM - 256 GB SSD - Pure Silver - Windows 10 Home 64-bit - Intel UHD Graphics 620 - In-plane Swit",Acer,NX.HDBAA.002,619.95,0,0,Windows 10,,"14""",9.40 x 13.00 x 0.80 Inches,256 GB,Intel i5-8265U,1.60 GHz,8 GB
932,"Dell Chromebook 11 5190 2-in-1 Intel Celeron N3350 X2 1.1GHz 8GB 32GB, Black (Certified Refurbished)",Dell,,5000.00,0,0,Chrome OS,42 Hours,11.6 Inches,12.00 x 8.20 x 0.90 Inches,32 GB,Intel Celeron,1.1 Gigahertz,8 Gigabytes
933,"Microsoft Surface Book - 13.5"" - Core i5 6300U - 8 GB RAM - 256 GB SSD - English - North America",Microsoft,SV9-00001,1899.00,0,0,Windows 10,12 hours,"13.5""",5.00 x 5.00 x 5.00 Inches,256 GB,Intel Core i5,2.4 GHz,8 GB
934,"2019 HP Chromebook X360 Convertible 11.6? Touchscreen 2-in-1 Tablet Laptop Computer, Intel Celeron N3350 up to 2.4GHz, 4GB DD",HP,X360,852.55,0,0,,,,,,,,
935,"Acer Spin 5 2 in 1 Notebook,15.6"" LCD, 8th Gen Intel Core i7-8550U, 8GB DDR4, 1TB HDD, Nvidia GeForce GTX 1050, Windows 10 Home, SP515-51GN-83YY",Acer,NH.GTQAA.002,969.99,0,0,Windows 10,10 hours,15.60 in,10.20 x 15.00 x 0.70 Inches,1 TB,Intel Core i7,1.8 GHz,8 GB
936,"2018 Premium HP X360 ProBook 11.6?? 2-in-1 Touchscreen Laptop PC (Intel Celeron N3350 1.1GHz, 4GB DDR3L, 64GB SSD, HDMI, Blue",HP,360 11.6B07C32RTQN,384.06,0,0,,,,,,,,
937,"Acer Spin 1 SP111-32N-P5MH - Flip design - Pentium N4200 / 1.1 GHz - Win 10 Home 64-bit - 4 GB RAM - 64 GB eMMC - 11.6"" touchscreen 1920 x 1080 (Full HD) - HD Graphics 505 - Wi-Fi, Bluetooth - gray - kbd: US International/Canadian French",Acer,SP111-32N-P5MH,550.45,0,0,Windows 10,,"11.6\""",,64 GB,Intel Pentium,,4 GB
938,REFURBISHED ODell XPS 12 12.5-Inch Convertible 2-in-1 Touchscreen Ultrabook,Dell,,599.95,0,0,Windows,,"12.5\""",,,,,
939,"BITT CORE+ 11.6"" Hybrid Netbook w/ Intel Atom x5, 4GB RAM & 64GB SSD - Silver",BIT,,290.97,0,0,Windows,,"11.6""",1.00 x 1.00 x 1.00 Inches,,Atom x5,1.44 GHz,4 GB
940,Refurbished HP Chromebook 14 AMD A4-9120 32GB eMMC 4GB RAM Wi-Fi HDMI 14-db0031nr Navy,HP,,109.00,0,0,,,,,,,,
941,"ASUS Chromebook Flip C434TA-DSM4T 2-in-1 Laptop 14"" Touchscreen Full HD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 4GB RAM, 64GB eMMC Storage, Chrome OS",ASUS,,1248.07,1,1,,,,,,,,
942,"Refurbished Dell Chromebook 3189 11.6"" Touchscreen LCD 2 in 1 Chromebook - Intel Celeron N3060 Dual-core (2 Core) 1.60 GHz - 4 GB LPDDR3 - 32 GB SSD - Chrome OS - 1366 x 768 - In-plane Switching",Dell,DP1T3RB,205.89,0,0,Chrome OS,,,,32 GB,,,4 GB
943,"Lenovo Yoga C630 Touch Screen Chromebook 2019 Laptop 15.6 inch FHD Notebook, 4-Core Intel Core i5-8250U 1.6GHz, 8GB RAM, 128G",Lenovo,B07PPBX9B5,1799.47,0,0,,,,,,,,
944,"Dell 11 CB1C13 11.6"" Laptop Intel Celeron 2955 1.40GHz 4GB RAM - 16GB SSD (Grade B Refurbished)",Dell,,89.99,0,0,,,,,,,,
945,"Acer 11.6"" Intel Celeron Dual-Core 1.6GHz 4GB Ram 16GB Flash Chrome OS|C731-C8VE | Manufacturer Refurbished",Acer,C731-C8VE-US,199.23,0,0,Chrome OS,13 hours,"11.6""",,16.00 GB,Intel Celeron,1.60 GHz,4.00 GB
946,"Acer Chromebook 11.6 inch Celeron 3205U 2GB RAM 16GB SSD Black - NXEF2AA001 (Refurbished, Scratches & Dents)",Acer,,159.23,0,0,Chrome OS,,,,16 GB,,,2 GB
947,Acer NX.HAYAA.002 14 in. 11AC 8GB 32GB Chrome OS Notebook,Acer,NX.HAYAA.002,726.29,0,0,Chrome OS,12 Hour,"\"", 14""",,,,2.30 GHz,8 GB
948,"Refurbished Acer 13.3"" MediaTek M8173C 2.10 GHz 4 GB Ram 64 GB Flash Chrome OS|CB5-312T-K40U",Acer,CB5-312T-K40U,288.23,0,0,Chrome OS,12 Hour,13.3 in,,,M8173C,2.10 GHz,4 GB
949,"Refurbished Acer Chromebook 11 - 11.6"" Intel Celeron 1.1 GHz 4GB Ram 32GB Flash Chrome OS",Acer,C732T-C8VY,199.99,0,0,Chrome OS,12 Hour,"11.6""",,32 GB,N3350,1.10 GHz,4 GB
950,Refurbished Dell Latitude E6430 i7 2.9GHz 4GB 320GB DRW Windows 10 Pro 64 Laptop B Camera,Dell,Latitude E6430,228.99,5,1,,,,,,,,
951,Refurbished Dell Latitude E6420 Laptop Intel i5 Dual Core 2.5GHz 8GB RAM 500GB HDD DVD-RW Windows 10 Professional,Dell,E6420,189.89,1.6,8,"Windows 10 Professional, Windows 10",,14 in,9.50 x 13.90 x 1.30 Inches,500 GB,Intel Core i5,2.5 GHz,8 GB
952,"MSI GL63 Gaming Laptop 15.6"" Intel Core i7-8750H, NVIDIA GeForce GTX 1050, 8gb RAM, 256gb SSD + 1TB HDD",MSI,GL638RD210US,918.22,0,0,Windows 10,,,12.99 x 4.25 x 19.57 Inches,1 TB,"Intel Core i7, Intel Core i7 - 8th Generation",2.2 Hz,8 GB
953,"Refurbished Dell Latitude E7440 14"" Laptop, Windows 10 Pro, Intel Core i7-4600U Processor, 8GB RAM, 128GB Solid State Drive",Latitude,E7440,310.00,0,0,Windows 10,1 hour,"14.0""",13.20 x 0.80 x 9.10 Inches,128 GB,Intel Core i7,2.10 GHz,8 GB
954,"Microsoft Surface Book 2 13.5"" Core i7 16GB RAM 512GB SSD Silver  -  8th Gen i7-8650U Quad-core - Touchscreen - NVIDIA GeForce GTX 1050 2GB - 3240 x 2160 PixelSense Display - 17 hr battery life",Microsoft,HNL-00001,1949.00,0,0,Windows 10,17 h,,,,Intel i7-8650U,,
955,"Microsoft Surface Laptop 3, 13.5"" Touch-Screen, Intel Core i5-1035G7, 8GB Memory, 256GB SSD, Iris Plus Graphics 950, Windows 10 Home, Sandstone, V4C-00064",Microsoft,V4C-00064,999.00,0,0,Windows 10,11.5 hours,"13.5""",8.80 x 12.10 x 0.60 Inches,256 GB,Intel i5-1035G7,1.20 GHz,8 GB
956,"HP Spectre x360 - 15 Home and Business Laptop (i7-8565U 4-Core, 64GB RAM, 256GB PCIe SSD, 15.6"" Touch 4K UHD (3840x2160), NVIDIA GeForce MX150, Fingerprint, Wifi, Bluetooth, Webcam, Win 10 Home)",HP,Spectre x360 - 15,2099.00,0,0,Windows 10,,15.60 in,,,Intel core i7-8565U,1.8 GHz,64.00 GB
957,"HP - ENVY 2-in-1 15.6"" Touch-Screen Laptop AMD Ryzen 5 Ram 8GB SSD 128GB",HP,15m-cp0011dx,669.99,2,1,Windows 10,10.5 hours,"15.6\""",,128 GB,AMD Ryzen 5,,
958,"MSI GF63B 15.6"" Gaming Laptop Core i5 8GB RAM 512GB SSD GeForce GTX 1650 - 9th Gen i5-9300H Quad-core - NVIDIA GeForce GTX 1650 Max-Q - Up to 4.10 GHz CPU speed - 7+ Battery Life - Windows 10 Hom",MSI,GF63B,799.99,0,0,Windows 10,,,,,Intel i5-9300H,,
959,"2019 Dell Inspiron 15 6"" HD Touchscreen Laptop Computer, Intel Core i3-8265U,, 8GB DDR4 RAM, 256GB SSD, HDMI, USB 3.1, Windows 10 Home",Dell,i3583-3756BLK-PUS,440.00,0,0,"Windows 10 in S Mode, Windows 10",,"15.6""",,256 GB,i3-8265U,,8 GB
960,"Dell Inspiron 15 5000 (5575) Laptop, 15.6”, AMD Ryzen 5 2500U with Radeon Vega8 Graphics, 1TB HDD, 4GB RAM, i5575-A403BLK-PUS",Dell,i5575-A403BLK-PUS,429.00,2.8,12,Windows 10 Home 64-bit English,,15.60 in,,1 TB,AMD Ryzen™ 5 2500U,,4 GB
961,"Refurbished HP Ultrabook 840 G2 14"" Laptop, Windows 10 Pro, Intel Core i5-5300U Processor, 16GB RAM, 250GB Solid State Drive",Lenovo,840 G2,347.20,0,0,Windows 10,1 hour,"14.0""",13.40 x 0.80 x 9.30 Inches,250 GB,Intel Core i5,2.30 GHz,16 GB
962,"Apple MacBook Air MMGG2LL/A Intel Core i5-5250U X2 1.6GHz 8GB 256GB, Silver (Certified Refurbished)",Apple,MMGG2LL/A,459.57,0,0,Apple Mac OS X 10.10,12 h,"13.3""",,256 GB,Intel Core i5,1.6 GHz,8 GB
963,Refurbished Apple A Grade MacBook Air 11.6-inch Laptop 1.4GHz Dual Core i5 MD711LL/B 128 GB HD 4 GB Memory 1366 x 768 Display Mac OS X v10.12 Sierra Power Adapter,Apple,MD711LL/B,329.99,4.4,7,Mac OS,,11.60 in,,128.00 GB,Intel Core i5,1.40 GHz,4.00 GB
964,"Apple MacBook Air 13"" A1369 1.7GHz Core i5 4GB RAM 128GB SSD - MC965LL/A (Refurbished)",Apple,MC965LL/A,379.99,5,1,Windows,,"13\""",,128 GB,,,4 GB
965,"Refurbished Acer CB3-431-C5FM 14"" Chromebook, Chrome, Intel Celeron N3160 Processor, 4GB RAM, 32GB Solid State Drive",Acer,CB3-431-C5FM-US,149.99,5,3,Chrome OS,8 hours,"14""",19.00 x 14.00 x 3.00 Inches,32 GB,Intel Celeron,1.60 GHz,4 GB
966,"HP Omen 15-ax250wm, 15.6"" Full-HD IPS Display, Core i7-7700HQ QC Processor, NVIDIA GTX 1050Ti 4GB Graphics Card, 12GB Memory, 1TB Hard Drive",HP,15-ax250wm,961.17,3.8,8,Windows 10,10.5 hours,"15.6""",10.00 x 15.00 x 2.72 Inches,1 TB,7th Generation Intel® Core? i7-7700HQ processor,2.8 GHz,12 GB
967,"Top Performance Dell Laptop Touchscreen 15.6"", 8th Intel Quad Core i5-8250U up to 3.4GHz, 8GB DDR4 RAM, 1 TB HDD, DVD,HDMI, Bluetooth, Windows 10, Silver",Dell,,713.90,0,0,Windows 10,,15.60 in,,1.00 TB,Intel Quad Core i5-8250U,1.60 GHz,8.00 GB
968,"Apple MacBook Pro MC976LL/A Intel Core i7-3720QM X4 2.6GHz 16GB 512GB SSD, Silver (Scratch And Dent Refurbished)",Apple,MC976LL/A,549.41,5,1,Apple Mac OS X 10.7,7 Hours,15.4 Inches,14.10 x 9.70 x 0.70 Inches,512 GB,Intel Core i7-3720QM,2.6 Gigahertz,16 Gigabytes
969,"Acer Chromebook C740-C4PE Intel Celeron 3205U X2 1.5GHz 4GB 16GB SSD 11.6"", Gray (Scratch And Dent Refurbished)",Acer,C740-C4PE,69.99,0,0,Chrome OS,9 h,"11.6""",,16 GB,Intel Celeron,1.5 GHz,4 GB
970,"Lenovo Legion Y530 Gaming Laptop, 15.6"" FHD Display, Intel 6-Core i7-8750H Upto 4.1GHz, 8GB RAM, 512GB NVMe SSD + 1TB HDD, GTX 1050 Ti 4GB, HDMI, MiniDP, Backlit Keys, Wi-Fi, Bluetooth, Windows 10 Pro",Lenovo,Y530i787105T8512n1P,1099.99,0,0,,,,,,,,
971,"ASUS TUF Gaming (FX) FX505DT-EB73 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 8GB RAM, 512GB PCIe SSD, 15.6"" Full HD (1920x1080), NVIDIA GTX 1650, Wifi, Bluetooth, Webcam, Win 10 Pro)",ASUS,TUF Gaming (FX),1099.99,0,0,Windows 10,,15.60 in,,,AMD Ryzen 7 3750H,2.30 GHz,8.00 GB
972,Refurbished Alienware 14 ALW14-2814sLV 14-Inch Gaming Laptop [Discontinued By Manufacturer],Alienware,,1100.00,0,0,,,"14\""",,,,,
973,Refurbished Alienware ALW14-1870sLV 14-Inch Gaming Laptop [Discontinued By Manufacturer],Alienware,,1100.00,0,0,,,"14\""",,,,,
974,Refurbished Alienware 15 4K UHD Touchscreen Gaming Laptop Intel Skylake Core i7-6700HQ 16GB DDR4 Memory 128GB SSD + 1TB HDD NVIDIA GeForce GTX 980M Klipsch Audio USB 3.0 Type-C 802.11ac,Alienware,,1100.00,0,0,Windows,,,,1 TB,"Intel Core i7, Intel Core i7 - 6th Generation",,16 GB
975,"TUF FX504GE-ES72 15.6"" Gaming Notebook - 1920 x 1080 - Core  + Office 365 Bundle",ASUS,FX504GE-ES72+QQ2-00728,1104.31,0,0,Windows 10,,,,,Intel i7-8750H,,
976,"HP Omen 17"" Gaming Laptop i7-8750H 16GB 256GB SSD 1TB HDD W10H GTX 1070 Refurb",HP,,1106.90,0,0,,,,,,,,
977,"ASUS TUF FX705DT Gaming Notebook, 17.3"" IPS FHD, AMD Quad-Core Ryzen 7 3750H Upto 4.0GHz, 32GB RAM, 256GB SSD, GTX 1650 4GB, HDMI, Backlit Keyboard, Wi-Fi, BT, Windows 10 Pro",ASUS,FX705Ry737-32256P,1109.99,0,0,,,,,,,,
978,"ASUS TUF FX705DT Gaming Notebook, 17.3"" IPS FHD, AMD Quad-Core Ryzen 7 3750H Upto 4.0GHz, 8GB RAM, 1TB SSD, GTX 1650 4GB, HDMI, Backlit Keyboard, Wi-Fi, BT, Windows 10 Pro",ASUS,FX705Ry737-81sP,1109.99,0,0,,,,,,,,
979,Refurbished Dell M6800 Gaming Laptop Core i7 2.7GHz Quad Core 16GB Memory 1TB Hard Drive Nvidia Graphics Windows 10 Pro,Dell,M6800,1121.00,0,0,Windows 10,,,,1 TB,Intel Core i7,,16 GB
980,"Dell Latitude 3500 15.6"" Notebook - Intel Core i3-8145U - 4GB RAM - 500GB HDD - Black - Windows 10 Pro",Dell,LATI35000WH6K,701.95,0,0,Windows 10,,15.60 in,10.00 x 14.90 x 0.70 Inches,500.00 GB,Intel Core i3-8145U,2.10 GHz,4.00 GB
981,"REFURBISHED Dell XPS 15 9550 Touchscreen Laptop 15.6"" 4K UHD (3840 x 2160) 6th Gen Intel Skylake i7-6700HQ 32GB RAM 1TB PCIE SSD NVIDIA GeForce GTX 960M 2GB",Dell,,1599.00,0,0,Windows,,"15.6\""",,1000 GB,,,32 GB
982,"Dell 11 3100 11.6"" 2 in 1 Chromebook - Celeron N4000 - 4GB RAM - 64GB Flash Memory - Intel UHD Graphics 600 - Black",Dell,NP1VY,366.44,0,0,Chrome OS,13.00 h,"11.60""",8.20 x 12.00 x 0.90 Inches,64.00 GB,Intel Celeron,1.10 GHz,4.00 GB
